f1-0000	warmup	1	-2	4	2	2	two	normal
f1-0001	warmup	1	-2	4	2	2	three	normal
f1-0002	warmup	1	-2	4	2	2	original	normal
f1-0003	warmup	1	-2	4	1	0	two	normal
f1-0004	warmup	1	-2	4	1	0	original	normal
f1-0005	warmup	1	-2	4	1	0	three	normal
f1-0006	warmup	1	-2	4	0	0	original	normal
f1-0007	warmup	1	-2	4	0	0	three	normal
f1-0008	warmup	1	-2	4	0	0	two	normal
f1-0009	warmup	1	-2	4	2	3	two	normal
f1-0010	warmup	1	-2	4	2	3	original	normal
f1-0011	warmup	1	-2	4	2	3	three	normal
f1-0012	warmup	1	-2	4	1	5	original	normal
f1-0013	warmup	1	-2	4	1	5	two	normal
f1-0014	warmup	1	-2	4	1	5	three	normal
f1-0015	warmup	1	-2	4	2	0	three	normal
f1-0016	warmup	1	-2	4	2	0	original	normal
f1-0017	warmup	1	-2	4	2	0	two	normal
f1-0018	warmup	1	-2	4	1	2	original	normal
f1-0019	warmup	1	-2	4	1	2	two	normal
f1-0020	warmup	1	-2	4	1	2	three	normal
f1-0021	warmup	1	-2	4	0	4	two	normal
f1-0022	warmup	1	-2	4	0	4	three	normal
f1-0023	warmup	1	-2	4	0	4	original	normal
f1-0024	warmup	1	-2	4	2	6	original	normal
f1-0025	warmup	1	-2	4	2	6	three	normal
f1-0026	warmup	1	-2	4	2	6	two	normal
f1-0027	warmup	1	-2	4	1	1	three	normal
f1-0028	warmup	1	-2	4	1	1	two	normal
f1-0029	warmup	1	-2	4	1	1	original	normal
f1-0030	warmup	1	-2	4	0	1	original	normal
f1-0031	warmup	1	-2	4	0	1	two	normal
f1-0032	warmup	1	-2	4	0	1	three	normal
f1-0033	warmup	1	-1	4	0	1	original	normal
f1-0034	warmup	1	-1	4	0	1	three	normal
f1-0035	warmup	1	-1	4	0	1	two	normal
f1-0036	warmup	1	-1	4	1	0	three	normal
f1-0037	warmup	1	-1	4	1	0	original	normal
f1-0038	warmup	1	-1	4	1	0	two	normal
f1-0039	warmup	1	-1	4	0	0	three	normal
f1-0040	warmup	1	-1	4	0	0	two	normal
f1-0041	warmup	1	-1	4	0	0	original	normal
f1-0042	warmup	1	-1	4	1	5	three	normal
f1-0043	warmup	1	-1	4	1	5	two	normal
f1-0044	warmup	1	-1	4	1	5	original	normal
f1-0045	warmup	1	-1	4	2	6	three	normal
f1-0046	warmup	1	-1	4	2	6	two	normal
f1-0047	warmup	1	-1	4	2	6	original	normal
f1-0048	warmup	1	-1	4	1	1	two	normal
f1-0049	warmup	1	-1	4	1	1	original	normal
f1-0050	warmup	1	-1	4	1	1	three	normal
f1-0051	warmup	1	-1	4	1	2	original	normal
f1-0052	warmup	1	-1	4	1	2	two	normal
f1-0053	warmup	1	-1	4	1	2	three	normal
f1-0054	warmup	1	-1	4	2	0	three	normal
f1-0055	warmup	1	-1	4	2	0	two	normal
f1-0056	warmup	1	-1	4	2	0	original	normal
f1-0057	warmup	1	-1	4	0	4	three	normal
f1-0058	warmup	1	-1	4	0	4	original	normal
f1-0059	warmup	1	-1	4	0	4	two	normal
f1-0060	warmup	1	-1	4	2	2	three	normal
f1-0061	warmup	1	-1	4	2	2	two	normal
f1-0062	warmup	1	-1	4	2	2	original	normal
f1-0063	warmup	1	-1	4	2	3	three	normal
f1-0064	warmup	1	-1	4	2	3	two	normal
f1-0065	warmup	1	-1	4	2	3	original	normal
f1-0066	measure	1	0	4	1	5	three	normal
f1-0067	measure	1	0	4	1	5	original	normal
f1-0068	measure	1	0	4	1	5	two	normal
f1-0069	measure	1	0	4	2	3	three	normal
f1-0070	measure	1	0	4	2	3	two	normal
f1-0071	measure	1	0	4	2	3	original	normal
f1-0072	measure	1	0	4	0	0	two	normal
f1-0073	measure	1	0	4	0	0	three	normal
f1-0074	measure	1	0	4	0	0	original	normal
f1-0075	measure	1	0	4	1	1	three	normal
f1-0076	measure	1	0	4	1	1	original	normal
f1-0077	measure	1	0	4	1	1	two	normal
f1-0078	measure	1	0	4	2	0	original	normal
f1-0079	measure	1	0	4	2	0	two	normal
f1-0080	measure	1	0	4	2	0	three	normal
f1-0081	measure	1	0	4	0	1	original	normal
f1-0082	measure	1	0	4	0	1	two	normal
f1-0083	measure	1	0	4	0	1	three	normal
f1-0084	measure	1	0	4	0	4	original	normal
f1-0085	measure	1	0	4	0	4	two	normal
f1-0086	measure	1	0	4	0	4	three	normal
f1-0087	measure	1	0	4	1	2	three	normal
f1-0088	measure	1	0	4	1	2	original	normal
f1-0089	measure	1	0	4	1	2	two	normal
f1-0090	measure	1	0	4	1	0	three	normal
f1-0091	measure	1	0	4	1	0	original	normal
f1-0092	measure	1	0	4	1	0	two	normal
f1-0093	measure	1	0	4	2	6	two	normal
f1-0094	measure	1	0	4	2	6	original	normal
f1-0095	measure	1	0	4	2	6	three	normal
f1-0096	measure	1	0	4	2	2	three	normal
f1-0097	measure	1	0	4	2	2	two	normal
f1-0098	measure	1	0	4	2	2	original	normal
f1-0099	measure	1	1	4	1	5	three	normal
f1-0100	measure	1	1	4	1	5	two	normal
f1-0101	measure	1	1	4	1	5	original	normal
f1-0102	measure	1	1	4	1	1	two	normal
f1-0103	measure	1	1	4	1	1	three	normal
f1-0104	measure	1	1	4	1	1	original	normal
f1-0105	measure	1	1	4	2	6	three	normal
f1-0106	measure	1	1	4	2	6	two	normal
f1-0107	measure	1	1	4	2	6	original	normal
f1-0108	measure	1	1	4	0	1	original	normal
f1-0109	measure	1	1	4	0	1	two	normal
f1-0110	measure	1	1	4	0	1	three	normal
f1-0111	measure	1	1	4	2	0	original	normal
f1-0112	measure	1	1	4	2	0	two	normal
f1-0113	measure	1	1	4	2	0	three	normal
f1-0114	measure	1	1	4	2	3	three	normal
f1-0115	measure	1	1	4	2	3	two	normal
f1-0116	measure	1	1	4	2	3	original	normal
f1-0117	measure	1	1	4	0	4	three	normal
f1-0118	measure	1	1	4	0	4	original	normal
f1-0119	measure	1	1	4	0	4	two	normal
f1-0120	measure	1	1	4	2	2	three	normal
f1-0121	measure	1	1	4	2	2	original	normal
f1-0122	measure	1	1	4	2	2	two	normal
f1-0123	measure	1	1	4	1	0	three	normal
f1-0124	measure	1	1	4	1	0	two	normal
f1-0125	measure	1	1	4	1	0	original	normal
f1-0126	measure	1	1	4	1	2	three	normal
f1-0127	measure	1	1	4	1	2	original	normal
f1-0128	measure	1	1	4	1	2	two	normal
f1-0129	measure	1	1	4	0	0	three	normal
f1-0130	measure	1	1	4	0	0	two	normal
f1-0131	measure	1	1	4	0	0	original	normal
f1-0132	measure	1	2	4	2	0	original	normal
f1-0133	measure	1	2	4	2	0	three	normal
f1-0134	measure	1	2	4	2	0	two	normal
f1-0135	measure	1	2	4	2	6	original	normal
f1-0136	measure	1	2	4	2	6	three	normal
f1-0137	measure	1	2	4	2	6	two	normal
f1-0138	measure	1	2	4	0	0	two	normal
f1-0139	measure	1	2	4	0	0	original	normal
f1-0140	measure	1	2	4	0	0	three	normal
f1-0141	measure	1	2	4	2	2	original	normal
f1-0142	measure	1	2	4	2	2	two	normal
f1-0143	measure	1	2	4	2	2	three	normal
f1-0144	measure	1	2	4	1	5	three	normal
f1-0145	measure	1	2	4	1	5	original	normal
f1-0146	measure	1	2	4	1	5	two	normal
f1-0147	measure	1	2	4	1	0	two	normal
f1-0148	measure	1	2	4	1	0	original	normal
f1-0149	measure	1	2	4	1	0	three	normal
f1-0150	measure	1	2	4	2	3	three	normal
f1-0151	measure	1	2	4	2	3	two	normal
f1-0152	measure	1	2	4	2	3	original	normal
f1-0153	measure	1	2	4	1	2	three	normal
f1-0154	measure	1	2	4	1	2	two	normal
f1-0155	measure	1	2	4	1	2	original	normal
f1-0156	measure	1	2	4	0	4	two	normal
f1-0157	measure	1	2	4	0	4	three	normal
f1-0158	measure	1	2	4	0	4	original	normal
f1-0159	measure	1	2	4	0	1	two	normal
f1-0160	measure	1	2	4	0	1	original	normal
f1-0161	measure	1	2	4	0	1	three	normal
f1-0162	measure	1	2	4	1	1	two	normal
f1-0163	measure	1	2	4	1	1	three	normal
f1-0164	measure	1	2	4	1	1	original	normal
f1-0165	measure	1	3	4	2	3	original	normal
f1-0166	measure	1	3	4	2	3	three	normal
f1-0167	measure	1	3	4	2	3	two	normal
f1-0168	measure	1	3	4	1	0	three	normal
f1-0169	measure	1	3	4	1	0	two	normal
f1-0170	measure	1	3	4	1	0	original	normal
f1-0171	measure	1	3	4	2	2	three	normal
f1-0172	measure	1	3	4	2	2	two	normal
f1-0173	measure	1	3	4	2	2	original	normal
f1-0174	measure	1	3	4	0	1	two	normal
f1-0175	measure	1	3	4	0	1	original	normal
f1-0176	measure	1	3	4	0	1	three	normal
f1-0177	measure	1	3	4	0	4	two	normal
f1-0178	measure	1	3	4	0	4	original	normal
f1-0179	measure	1	3	4	0	4	three	normal
f1-0180	measure	1	3	4	0	0	original	normal
f1-0181	measure	1	3	4	0	0	three	normal
f1-0182	measure	1	3	4	0	0	two	normal
f1-0183	measure	1	3	4	1	2	original	normal
f1-0184	measure	1	3	4	1	2	two	normal
f1-0185	measure	1	3	4	1	2	three	normal
f1-0186	measure	1	3	4	1	1	original	normal
f1-0187	measure	1	3	4	1	1	three	normal
f1-0188	measure	1	3	4	1	1	two	normal
f1-0189	measure	1	3	4	2	6	two	normal
f1-0190	measure	1	3	4	2	6	original	normal
f1-0191	measure	1	3	4	2	6	three	normal
f1-0192	measure	1	3	4	2	0	three	normal
f1-0193	measure	1	3	4	2	0	two	normal
f1-0194	measure	1	3	4	2	0	original	normal
f1-0195	measure	1	3	4	1	5	original	normal
f1-0196	measure	1	3	4	1	5	two	normal
f1-0197	measure	1	3	4	1	5	three	normal
f1-0198	measure	1	4	4	0	4	three	normal
f1-0199	measure	1	4	4	0	4	two	normal
f1-0200	measure	1	4	4	0	4	original	normal
f1-0201	measure	1	4	4	0	0	three	normal
f1-0202	measure	1	4	4	0	0	original	normal
f1-0203	measure	1	4	4	0	0	two	normal
f1-0204	measure	1	4	4	1	5	three	normal
f1-0205	measure	1	4	4	1	5	two	normal
f1-0206	measure	1	4	4	1	5	original	normal
f1-0207	measure	1	4	4	2	2	three	normal
f1-0208	measure	1	4	4	2	2	original	normal
f1-0209	measure	1	4	4	2	2	two	normal
f1-0210	measure	1	4	4	2	0	three	normal
f1-0211	measure	1	4	4	2	0	two	normal
f1-0212	measure	1	4	4	2	0	original	normal
f1-0213	measure	1	4	4	1	1	three	normal
f1-0214	measure	1	4	4	1	1	original	normal
f1-0215	measure	1	4	4	1	1	two	normal
f1-0216	measure	1	4	4	0	1	two	normal
f1-0217	measure	1	4	4	0	1	original	normal
f1-0218	measure	1	4	4	0	1	three	normal
f1-0219	measure	1	4	4	1	2	original	normal
f1-0220	measure	1	4	4	1	2	three	normal
f1-0221	measure	1	4	4	1	2	two	normal
f1-0222	measure	1	4	4	1	0	original	normal
f1-0223	measure	1	4	4	1	0	three	normal
f1-0224	measure	1	4	4	1	0	two	normal
f1-0225	measure	1	4	4	2	3	three	normal
f1-0226	measure	1	4	4	2	3	two	normal
f1-0227	measure	1	4	4	2	3	original	normal
f1-0228	measure	1	4	4	2	6	original	normal
f1-0229	measure	1	4	4	2	6	three	normal
f1-0230	measure	1	4	4	2	6	two	normal
f1-0231	measure	1	5	4	2	2	two	normal
f1-0232	measure	1	5	4	2	2	original	normal
f1-0233	measure	1	5	4	2	2	three	normal
f1-0234	measure	1	5	4	0	4	three	normal
f1-0235	measure	1	5	4	0	4	original	normal
f1-0236	measure	1	5	4	0	4	two	normal
f1-0237	measure	1	5	4	0	0	two	normal
f1-0238	measure	1	5	4	0	0	three	normal
f1-0239	measure	1	5	4	0	0	original	normal
f1-0240	measure	1	5	4	0	1	original	normal
f1-0241	measure	1	5	4	0	1	three	normal
f1-0242	measure	1	5	4	0	1	two	normal
f1-0243	measure	1	5	4	2	0	two	normal
f1-0244	measure	1	5	4	2	0	three	normal
f1-0245	measure	1	5	4	2	0	original	normal
f1-0246	measure	1	5	4	1	0	two	normal
f1-0247	measure	1	5	4	1	0	original	normal
f1-0248	measure	1	5	4	1	0	three	normal
f1-0249	measure	1	5	4	1	2	original	normal
f1-0250	measure	1	5	4	1	2	two	normal
f1-0251	measure	1	5	4	1	2	three	normal
f1-0252	measure	1	5	4	2	3	three	normal
f1-0253	measure	1	5	4	2	3	two	normal
f1-0254	measure	1	5	4	2	3	original	normal
f1-0255	measure	1	5	4	1	5	original	normal
f1-0256	measure	1	5	4	1	5	two	normal
f1-0257	measure	1	5	4	1	5	three	normal
f1-0258	measure	1	5	4	1	1	three	normal
f1-0259	measure	1	5	4	1	1	original	normal
f1-0260	measure	1	5	4	1	1	two	normal
f1-0261	measure	1	5	4	2	6	three	normal
f1-0262	measure	1	5	4	2	6	original	normal
f1-0263	measure	1	5	4	2	6	two	normal
f1-0264	measure	1	6	4	0	1	original	normal
f1-0265	measure	1	6	4	0	1	two	normal
f1-0266	measure	1	6	4	0	1	three	normal
f1-0267	measure	1	6	4	0	4	three	normal
f1-0268	measure	1	6	4	0	4	original	normal
f1-0269	measure	1	6	4	0	4	two	normal
f1-0270	measure	1	6	4	1	1	three	normal
f1-0271	measure	1	6	4	1	1	original	normal
f1-0272	measure	1	6	4	1	1	two	normal
f1-0273	measure	1	6	4	2	2	original	normal
f1-0274	measure	1	6	4	2	2	three	normal
f1-0275	measure	1	6	4	2	2	two	normal
f1-0276	measure	1	6	4	1	5	three	normal
f1-0277	measure	1	6	4	1	5	original	normal
f1-0278	measure	1	6	4	1	5	two	normal
f1-0279	measure	1	6	4	2	0	three	normal
f1-0280	measure	1	6	4	2	0	two	normal
f1-0281	measure	1	6	4	2	0	original	normal
f1-0282	measure	1	6	4	2	6	original	normal
f1-0283	measure	1	6	4	2	6	three	normal
f1-0284	measure	1	6	4	2	6	two	normal
f1-0285	measure	1	6	4	2	3	three	normal
f1-0286	measure	1	6	4	2	3	two	normal
f1-0287	measure	1	6	4	2	3	original	normal
f1-0288	measure	1	6	4	1	0	original	normal
f1-0289	measure	1	6	4	1	0	two	normal
f1-0290	measure	1	6	4	1	0	three	normal
f1-0291	measure	1	6	4	1	2	three	normal
f1-0292	measure	1	6	4	1	2	original	normal
f1-0293	measure	1	6	4	1	2	two	normal
f1-0294	measure	1	6	4	0	0	original	normal
f1-0295	measure	1	6	4	0	0	three	normal
f1-0296	measure	1	6	4	0	0	two	normal
f1-0297	measure	1	7	4	0	4	two	normal
f1-0298	measure	1	7	4	0	4	original	normal
f1-0299	measure	1	7	4	0	4	three	normal
f1-0300	measure	1	7	4	2	3	original	normal
f1-0301	measure	1	7	4	2	3	two	normal
f1-0302	measure	1	7	4	2	3	three	normal
f1-0303	measure	1	7	4	1	2	three	normal
f1-0304	measure	1	7	4	1	2	original	normal
f1-0305	measure	1	7	4	1	2	two	normal
f1-0306	measure	1	7	4	2	6	original	normal
f1-0307	measure	1	7	4	2	6	two	normal
f1-0308	measure	1	7	4	2	6	three	normal
f1-0309	measure	1	7	4	1	1	two	normal
f1-0310	measure	1	7	4	1	1	three	normal
f1-0311	measure	1	7	4	1	1	original	normal
f1-0312	measure	1	7	4	2	0	three	normal
f1-0313	measure	1	7	4	2	0	two	normal
f1-0314	measure	1	7	4	2	0	original	normal
f1-0315	measure	1	7	4	1	5	three	normal
f1-0316	measure	1	7	4	1	5	two	normal
f1-0317	measure	1	7	4	1	5	original	normal
f1-0318	measure	1	7	4	2	2	two	normal
f1-0319	measure	1	7	4	2	2	three	normal
f1-0320	measure	1	7	4	2	2	original	normal
f1-0321	measure	1	7	4	0	0	original	normal
f1-0322	measure	1	7	4	0	0	three	normal
f1-0323	measure	1	7	4	0	0	two	normal
f1-0324	measure	1	7	4	0	1	two	normal
f1-0325	measure	1	7	4	0	1	three	normal
f1-0326	measure	1	7	4	0	1	original	normal
f1-0327	measure	1	7	4	1	0	original	normal
f1-0328	measure	1	7	4	1	0	three	normal
f1-0329	measure	1	7	4	1	0	two	normal
f1-0330	measure	1	8	4	1	0	original	normal
f1-0331	measure	1	8	4	1	0	three	normal
f1-0332	measure	1	8	4	1	0	two	normal
f1-0333	measure	1	8	4	1	5	original	normal
f1-0334	measure	1	8	4	1	5	three	normal
f1-0335	measure	1	8	4	1	5	two	normal
f1-0336	measure	1	8	4	0	4	two	normal
f1-0337	measure	1	8	4	0	4	three	normal
f1-0338	measure	1	8	4	0	4	original	normal
f1-0339	measure	1	8	4	0	1	three	normal
f1-0340	measure	1	8	4	0	1	two	normal
f1-0341	measure	1	8	4	0	1	original	normal
f1-0342	measure	1	8	4	0	0	three	normal
f1-0343	measure	1	8	4	0	0	original	normal
f1-0344	measure	1	8	4	0	0	two	normal
f1-0345	measure	1	8	4	2	6	original	normal
f1-0346	measure	1	8	4	2	6	three	normal
f1-0347	measure	1	8	4	2	6	two	normal
f1-0348	measure	1	8	4	2	0	two	normal
f1-0349	measure	1	8	4	2	0	three	normal
f1-0350	measure	1	8	4	2	0	original	normal
f1-0351	measure	1	8	4	2	2	two	normal
f1-0352	measure	1	8	4	2	2	three	normal
f1-0353	measure	1	8	4	2	2	original	normal
f1-0354	measure	1	8	4	1	1	two	normal
f1-0355	measure	1	8	4	1	1	original	normal
f1-0356	measure	1	8	4	1	1	three	normal
f1-0357	measure	1	8	4	1	2	three	normal
f1-0358	measure	1	8	4	1	2	original	normal
f1-0359	measure	1	8	4	1	2	two	normal
f1-0360	measure	1	8	4	2	3	two	normal
f1-0361	measure	1	8	4	2	3	three	normal
f1-0362	measure	1	8	4	2	3	original	normal
f1-0363	measure	1	9	4	1	0	original	normal
