f3-0000	warmup	3	-2	4	2	0	two	normal
f3-0001	warmup	3	-2	4	2	0	original	normal
f3-0002	warmup	3	-2	4	2	0	three	normal
f3-0003	warmup	3	-2	4	0	4	original	normal
f3-0004	warmup	3	-2	4	0	4	three	normal
f3-0005	warmup	3	-2	4	0	4	two	normal
f3-0006	warmup	3	-2	4	2	3	two	normal
f3-0007	warmup	3	-2	4	2	3	original	normal
f3-0008	warmup	3	-2	4	2	3	three	normal
f3-0009	warmup	3	-2	4	2	2	two	normal
f3-0010	warmup	3	-2	4	2	2	original	normal
f3-0011	warmup	3	-2	4	2	2	three	normal
f3-0012	warmup	3	-2	4	1	2	original	normal
f3-0013	warmup	3	-2	4	1	2	three	normal
f3-0014	warmup	3	-2	4	1	2	two	normal
f3-0015	warmup	3	-2	4	1	1	three	normal
f3-0016	warmup	3	-2	4	1	1	two	normal
f3-0017	warmup	3	-2	4	1	1	original	normal
f3-0018	warmup	3	-2	4	2	6	two	normal
f3-0019	warmup	3	-2	4	2	6	original	normal
f3-0020	warmup	3	-2	4	2	6	three	normal
f3-0021	warmup	3	-2	4	0	1	original	normal
f3-0022	warmup	3	-2	4	0	1	three	normal
f3-0023	warmup	3	-2	4	0	1	two	normal
f3-0024	warmup	3	-2	4	1	0	two	normal
f3-0025	warmup	3	-2	4	1	0	three	normal
f3-0026	warmup	3	-2	4	1	0	original	normal
f3-0027	warmup	3	-2	4	1	5	two	normal
f3-0028	warmup	3	-2	4	1	5	three	normal
f3-0029	warmup	3	-2	4	1	5	original	normal
f3-0030	warmup	3	-2	4	0	0	two	normal
f3-0031	warmup	3	-2	4	0	0	original	normal
f3-0032	warmup	3	-2	4	0	0	three	normal
f3-0033	warmup	3	-1	4	1	1	original	normal
f3-0034	warmup	3	-1	4	1	1	two	normal
f3-0035	warmup	3	-1	4	1	1	three	normal
f3-0036	warmup	3	-1	4	1	5	three	normal
f3-0037	warmup	3	-1	4	1	5	two	normal
f3-0038	warmup	3	-1	4	1	5	original	normal
f3-0039	warmup	3	-1	4	2	3	three	normal
f3-0040	warmup	3	-1	4	2	3	original	normal
f3-0041	warmup	3	-1	4	2	3	two	normal
f3-0042	warmup	3	-1	4	0	0	three	normal
f3-0043	warmup	3	-1	4	0	0	two	normal
f3-0044	warmup	3	-1	4	0	0	original	normal
f3-0045	warmup	3	-1	4	0	1	two	normal
f3-0046	warmup	3	-1	4	0	1	original	normal
f3-0047	warmup	3	-1	4	0	1	three	normal
f3-0048	warmup	3	-1	4	2	0	original	normal
f3-0049	warmup	3	-1	4	2	0	three	normal
f3-0050	warmup	3	-1	4	2	0	two	normal
f3-0051	warmup	3	-1	4	2	2	two	normal
f3-0052	warmup	3	-1	4	2	2	three	normal
f3-0053	warmup	3	-1	4	2	2	original	normal
f3-0054	warmup	3	-1	4	0	4	two	normal
f3-0055	warmup	3	-1	4	0	4	three	normal
f3-0056	warmup	3	-1	4	0	4	original	normal
f3-0057	warmup	3	-1	4	1	2	two	normal
f3-0058	warmup	3	-1	4	1	2	original	normal
f3-0059	warmup	3	-1	4	1	2	three	normal
f3-0060	warmup	3	-1	4	2	6	three	normal
f3-0061	warmup	3	-1	4	2	6	two	normal
f3-0062	warmup	3	-1	4	2	6	original	normal
f3-0063	warmup	3	-1	4	1	0	three	normal
f3-0064	warmup	3	-1	4	1	0	original	normal
f3-0065	warmup	3	-1	4	1	0	two	normal
f3-0066	measure	3	0	4	1	1	two	normal
f3-0067	measure	3	0	4	1	1	original	normal
f3-0068	measure	3	0	4	1	1	three	normal
f3-0069	measure	3	0	4	2	0	two	normal
f3-0070	measure	3	0	4	2	0	original	normal
f3-0071	measure	3	0	4	2	0	three	normal
f3-0072	measure	3	0	4	0	4	original	normal
f3-0073	measure	3	0	4	0	4	two	normal
f3-0074	measure	3	0	4	0	4	three	normal
f3-0075	measure	3	0	4	2	2	two	normal
