p28_warmup_01_0100	warmup	5	1	100	batch	0
p28_warmup_01_1000	warmup	5	1	1000	batch	0
p28_warmup_01_0010	warmup	5	1	10	batch	0
p28_warmup_01_0000	warmup	5	1	0	batch	0
p28_warmup_02_0010	warmup	5	2	10	batch	0
p28_warmup_02_0100	warmup	5	2	100	batch	0
p28_warmup_02_0000	warmup	5	2	0	batch	0
p28_warmup_02_1000	warmup	5	2	1000	batch	0
p28_measurement_01_1000	measurement	5	1	1000	batch	0
p28_measurement_01_0000	measurement	5	1	0	batch	0
p28_measurement_01_0010	measurement	5	1	10	batch	0
p28_measurement_01_0100	measurement	5	1	100	batch	0
p28_measurement_02_0010	measurement	5	2	10	batch	0
p28_measurement_02_1000	measurement	5	2	1000	batch	0
p28_measurement_02_0100	measurement	5	2	100	batch	0
p28_measurement_02_0000	measurement	5	2	0	batch	0
p28_measurement_03_0100	measurement	5	3	100	batch	0
p28_measurement_03_0010	measurement	5	3	10	batch	0
p28_measurement_03_0000	measurement	5	3	0	batch	0
p28_measurement_03_1000	measurement	5	3	1000	batch	0
p28_measurement_04_1000	measurement	5	4	1000	batch	0
p28_measurement_04_0100	measurement	5	4	100	batch	0
p28_measurement_04_0000	measurement	5	4	0	batch	0
p28_measurement_04_0010	measurement	5	4	10	batch	0
p28_measurement_05_1000	measurement	5	5	1000	batch	0
p28_measurement_05_0010	measurement	5	5	10	batch	0
p28_measurement_05_0100	measurement	5	5	100	batch	0
p28_measurement_05_0000	measurement	5	5	0	batch	0
p28_measurement_06_0100	measurement	5	6	100	batch	0
p28_measurement_06_0010	measurement	5	6	10	batch	0
p28_measurement_06_0000	measurement	5	6	0	batch	0
p28_measurement_06_1000	measurement	5	6	1000	batch	0
p28_measurement_07_0100	measurement	5	7	100	batch	0
p28_measurement_07_0010	measurement	5	7	10	batch	0
p28_measurement_07_0000	measurement	5	7	0	batch	0
p28_measurement_07_1000	measurement	5	7	1000	batch	0
p28_measurement_08_0100	measurement	5	8	100	batch	0
p28_measurement_08_0010	measurement	5	8	10	batch	0
p28_measurement_08_0000	measurement	5	8	0	batch	0
p28_measurement_08_1000	measurement	5	8	1000	batch	0
p28_measurement_09_0000	measurement	5	9	0	batch	0
p28_measurement_09_0010	measurement	5	9	10	batch	0
p28_measurement_09_1000	measurement	5	9	1000	batch	0
p28_measurement_09_0100	measurement	5	9	100	batch	0
p28_measurement_10_0000	measurement	5	10	0	batch	0
p28_measurement_10_1000	measurement	5	10	1000	batch	0
p28_measurement_10_0010	measurement	5	10	10	batch	0
p28_measurement_10_0100	measurement	5	10	100	batch	0
