f3-0000	warmup	3	-2	64	2	0	original	normal
f3-0001	warmup	3	-2	64	2	0	two	normal
f3-0002	warmup	3	-2	64	2	0	three	normal
f3-0003	warmup	3	-2	1	1	5	three	normal
f3-0004	warmup	3	-2	1	1	5	two	normal
f3-0005	warmup	3	-2	1	1	5	original	normal
f3-0006	warmup	3	-2	256	0	4	three	normal
f3-0007	warmup	3	-2	256	0	4	original	normal
f3-0008	warmup	3	-2	256	0	4	two	normal
f3-0009	warmup	3	-2	1	0	0	three	normal
f3-0010	warmup	3	-2	1	0	0	two	normal
f3-0011	warmup	3	-2	1	0	0	original	normal
f3-0012	warmup	3	-2	8	0	0	two	normal
f3-0013	warmup	3	-2	8	0	0	original	normal
f3-0014	warmup	3	-2	8	0	0	three	normal
f3-0015	warmup	3	-2	256	2	0	original	normal
f3-0016	warmup	3	-2	256	2	0	three	normal
f3-0017	warmup	3	-2	256	2	0	two	normal
f3-0018	warmup	3	-2	1	2	2	two	normal
f3-0019	warmup	3	-2	1	2	2	three	normal
f3-0020	warmup	3	-2	1	2	2	original	normal
f3-0021	warmup	3	-2	256	2	2	two	normal
f3-0022	warmup	3	-2	256	2	2	three	normal
f3-0023	warmup	3	-2	256	2	2	original	normal
f3-0024	warmup	3	-2	256	0	1	two	normal
f3-0025	warmup	3	-2	256	0	1	original	normal
f3-0026	warmup	3	-2	256	0	1	three	normal
f3-0027	warmup	3	-2	256	2	3	three	normal
f3-0028	warmup	3	-2	256	2	3	two	normal
f3-0029	warmup	3	-2	256	2	3	original	normal
f3-0030	warmup	3	-2	64	0	4	three	normal
f3-0031	warmup	3	-2	64	0	4	original	normal
f3-0032	warmup	3	-2	64	0	4	two	normal
f3-0033	warmup	3	-2	64	1	1	two	normal
f3-0034	warmup	3	-2	64	1	1	three	normal
f3-0035	warmup	3	-2	64	1	1	original	normal
f3-0036	warmup	3	-2	1	2	3	three	normal
f3-0037	warmup	3	-2	1	2	3	two	normal
f3-0038	warmup	3	-2	1	2	3	original	normal
f3-0039	warmup	3	-2	8	2	3	two	normal
